song_name,acoustic,acoustic guitar,aggressive,altered with effects,alternative,ambient sounds,angry,arousing,backing vocals,bass guitar,boring,calming,catchy,changing energy,cheerful,classic rock,cleaning the house,cold,constant energy,country,danceable,depressed,distorted electric guitar,driving,drum machine,drum set,electric,electric guitar,electronica,emotional,emotional vocals,energy,exciting,fast,female lead vocals,folk,forget,going to sleep,hanging with friends,happy,heavy,heavy beat,high pitched,indifferent,jazz,light,light beat,lighthearted,like,low energy,major,male lead vocals,mellow,metal,minor,morose,negative,negative feelings,normal,not angry - agressive,not calming,not happy,not likeable,not recommended,not sad,party,piano,pleasant,pop,positive,positive feelings,powerful,r&b,recommended,recording quality,relax,rock,romantic,rough,sad,sampler,sequencer,slow,soft rock,strong,studio recording,studying,synthesized,synthesizer,tender,touching,undanceable,unpleasant,unromantic,uptight,vocal harmonies,weak
tricky-christiansands.png,0.00035671232,0.019148285,0.2250916,0.7352559,0.5108692,0.50005347,0.19417639,0.9985962,0.0036369946,0.0009642416,0.16423926,0.008446743,0.97674656,0.0276229,0.00039935645,0.0049126633,0.00066262245,0.00444219,0.005063165,1.6074802e-06,0.012327316,0.0022895727,0.00024521915,0.090688474,0.00269445,0.0963153,0.96068954,0.037353076,0.025955895,0.9733081,0.93828636,0.8206587,0.03374554,0.9524659,0.00041725047,0.0106029995,0.0036110429,0.003565009,0.0013485113,3.808558e-05,0.9948491,0.7227634,4.8288224e-05,0.18036306,0.032830156,0.11228699,0.37522674,0.0033255164,0.0011654777,2.7737859e-05,0.034040075,0.99958754,0.3738625,0.002165361,0.048850905,0.0779926,0.00034173517,0.053711914,0.05027301,0.040909007,0.8664959,0.0048756944,0.15510194,0.87469107,0.025129214,0.8519789,0.6515191,2.9428204e-05,1.1915207e-06,0.01960505,0.988228,0.022690121,0.3204988,0.008707587,0.9950566,0.0001564799,0.83081,0.012003682,0.29158685,0.018463364,0.00022911084,0.0059029064,0.00013899966,0.05854613,0.012232762,0.0015110611,0.500627,0.9929756,0.020570261,0.0009838651,0.1613628,0.94008714,0.0006458823,0.0028831721,0.12186924,0.84323,3.84109e-05
sweet-fox_on_the_run.png,0.031462803,0.06779555,0.8563739,0.15709819,0.1953032,0.09924576,0.23720148,0.7775664,0.17545722,0.20052098,0.69083285,0.24131659,0.8437917,0.0024903333,0.062625416,0.057025995,0.09108008,0.060447894,0.67897606,0.03878461,0.0029681674,0.060404085,0.115552366,0.41664147,0.19029959,0.48018885,0.81254387,0.74174297,0.26189807,0.12393731,0.85539,0.24730717,0.39318475,0.8284029,0.06931138,0.13104504,0.119696654,0.26343784,0.34211856,0.016530449,0.6104788,0.64178073,0.008431821,0.8278794,0.18921344,0.30879855,0.5142655,0.2726595,0.043006778,0.016728409,0.5441542,0.6797414,0.4365392,0.6697496,0.2739875,0.10453823,0.02531198,0.51115435,0.2916543,0.04650999,0.9332421,0.10408242,0.04249682,0.674113,0.534323,0.23959571,0.7696629,0.057012428,0.03455131,0.9202327,0.41098475,0.05547462,0.029584901,0.27532345,0.72847795,0.030024549,0.58292574,0.41423124,0.104076035,0.35895836,0.26128742,0.060104348,0.30540743,0.5297524,0.33796698,0.17228289,0.026191195,0.6587949,0.22292542,0.1579975,0.83557236,0.47225904,0.44868675,0.19224414,0.8383927,0.90999687,0.06586069
cardigans-lovefool.png,0.417197,0.18342778,0.42858073,0.015694764,0.45478517,0.17648737,0.027137257,0.49467218,1.0,0.37053087,0.8256264,0.724385,0.76049113,0.23433782,0.3750747,0.04972257,0.19112916,1.0,0.93066025,0.15677288,0.0031875959,0.27578455,1.0,0.47583964,0.42848337,0.51926005,0.80652905,0.91198534,0.073627174,0.70670646,0.5291846,0.6601773,0.607048,0.6076894,0.72242653,0.340199,0.40003064,0.28822404,0.28650925,0.01693932,0.1395268,0.36364412,0.011024442,0.5118104,0.54490304,0.31055796,0.3853923,0.2855827,0.50503945,0.042120192,0.83826166,0.0,0.48899946,0.45234665,1.0,0.40732983,0.07345714,0.31943196,0.17572317,0.032885022,0.94283056,0.6291292,0.056915216,0.3900457,0.7455763,0.019298641,0.5501637,0.241683,0.101711504,0.4232227,0.40678078,0.4280364,0.0428934,0.50736535,0.52548575,0.23835295,0.055142447,1.0,0.067595944,0.4312789,0.28399995,0.14236799,0.69933146,0.20384924,0.8951897,0.43845513,0.052223314,0.5227854,0.39559275,1.0,0.9613503,0.10516617,0.7965196,0.53630996,0.8357457,0.94312793,0.35157692
boo_radleys-wake_up_boo.png,4.3825608e-07,2.8995896e-06,0.00022712743,0.04061894,0.9941834,0.5007224,0.050497923,0.99999475,9.81564e-07,6.812137e-08,0.00043151877,1.2476982e-06,0.9998727,0.09302162,1.7244986e-08,0.19808924,2.4258027e-06,1.5258804e-06,3.5122222e-05,1.5615852e-11,0.7738291,1.351406e-07,6.600648e-08,1.1471824e-05,3.5127796e-06,0.003392872,0.99990845,0.00019649266,8.8538785e-05,0.99999857,0.08372697,0.655511,0.0027286203,0.6346984,1.8942942e-10,1.5188095e-06,2.3639898e-06,3.148317e-05,1.1915087e-09,1.794184e-12,0.99999964,0.030863924,4.7855456e-11,0.0015448619,0.0010845211,0.0015678406,0.5828077,4.91159e-05,0.004758803,4.1379332e-13,8.0216836e-05,1.0,0.0004522228,9.713279e-10,0.00013471697,0.36138606,7.32125e-07,0.0027862892,0.0013122996,0.4438555,0.5499627,1.2939994e-06,0.64098024,0.9944261,1.6086459e-06,0.97293854,0.9956642,2.9161581e-10,1.89922e-14,0.00030716628,1.0,0.857259,0.9591259,3.950447e-06,0.9999335,6.762395e-10,0.9303363,2.2827018e-05,0.9788052,1.4158961e-06,2.2829711e-12,0.0020142952,1.7657677e-11,0.002838689,1.0367442e-07,2.9980383e-06,0.9928458,0.99979126,0.0011630929,2.1484475e-07,0.0015015408,0.99988705,1.1940016e-09,8.779893e-08,3.9396906e-05,0.00336488,4.9351783e-11
kourosh_zolani-peaceful_planet.png,0.00034216794,0.006871989,0.10984636,0.6797303,0.050402366,0.19736636,0.08949999,0.99924123,0.0015695824,0.0013631724,0.09300199,0.0017225787,0.9801898,0.026076049,0.00022361362,0.0,0.00033350318,0.00090475497,0.0024394107,7.1014297e-06,0.061032128,0.001174099,7.118546e-05,0.01354812,0.00026779898,0.042997807,0.9064646,0.011640052,0.033064235,0.99523354,0.17304419,0.7360716,0.008980162,0.9268371,0.00048726314,0.0005884574,0.0005601186,0.01685521,0.00013818989,2.9404212e-06,0.99612653,0.9245178,2.7976777e-05,0.16853933,0.017416181,0.07884461,0.32144275,0.009887514,0.0,1.0540091e-05,0.014022266,0.9996209,0.102032565,0.00031196262,0.01336801,0.34159917,0.00082329655,0.07323516,0.019252181,0.047452502,0.87028337,0.0064142,0.7738115,0.9343698,0.011344644,0.77624613,0.87961024,1.3179961e-05,1.7758809e-07,0.01934515,0.985154,0.10859218,0.4578043,0.005219096,0.9991021,0.0002512541,0.47099292,0.019280411,0.3667036,0.0031609626,0.00022161608,0.004219744,3.4250654e-05,0.009012054,0.037537247,0.0016685333,0.26483107,0.9967469,0.007100755,0.0013408862,0.023616895,0.9400094,0.00027477543,0.0013382401,0.2900741,0.43552366,5.5316963e-05
dr._dre-nuthin_but_a_g_thang.png,3.319375e-07,3.541967e-07,2.2290322e-05,0.0051345783,0.99946153,0.15681593,0.0049026925,0.99999857,7.0576345e-07,2.3457332e-09,0.0007388691,5.0461006e-07,0.9999895,0.15492792,2.364375e-09,0.19136634,1.3583451e-06,2.886643e-07,2.9963594e-06,4.5244597e-13,0.9496983,1.0511104e-08,1.2188669e-08,2.7388814e-06,2.0761397e-06,0.0030373433,0.9999819,9.709945e-05,3.891309e-06,0.99999976,0.032521937,0.24698578,0.0018041751,0.4759028,4.7749344e-12,3.8797185e-07,2.3586516e-07,7.6259767e-06,9.1705026e-11,1.8110793e-14,1.0,0.0030595243,3.317457e-12,0.0007769782,0.00091954425,0.000559747,0.47358117,3.4431364e-06,0.0069432217,6.0629653e-15,0.00011075944,1.0,5.5252924e-05,7.8833835e-11,3.0281335e-05,0.12993026,1.5296519e-07,0.0010326443,0.006875863,0.52868164,0.46035996,9.61009e-07,0.2245966,0.99885505,1.2482528e-07,0.98372656,0.99943477,4.4650315e-11,1.8074713e-15,0.00018324153,1.0,0.9921123,0.9782586,1.3688627e-06,0.99993634,2.708109e-11,0.69067705,1.119396e-05,0.9712491,5.9310466e-08,2.1323748e-14,0.0019064593,2.0252166e-12,0.00031819416,6.144241e-09,4.339387e-06,0.9986262,0.9997479,0.00042899017,4.320908e-08,0.00023087909,0.99992055,8.729181e-11,9.394771e-09,4.1901574e-05,0.00010191817,3.1890983e-12
black_crowes-thorn_in_my_pride.png,2.2446281e-06,4.800843e-07,3.1030228e-05,0.008824247,0.99899876,0.46548757,0.022122156,0.9999957,1.1605382e-06,3.6068242e-09,0.0008271411,9.785635e-07,0.9999876,0.1427026,7.778644e-09,0.61718917,7.634697e-06,1.3515103e-06,6.914422e-05,2.4936002e-12,0.9788544,2.5592009e-08,1.6079104e-08,2.2364006e-06,6.6988205e-06,0.008939396,0.9999647,8.776588e-05,6.6233947e-06,0.9999994,0.012735752,0.21177526,0.0025085567,0.5238168,1.3610448e-11,9.5010694e-07,2.1609328e-06,3.570849e-05,9.7389166e-11,2.6390887e-14,1.0,0.0016520079,6.051436e-12,0.0009360226,0.0032463763,0.00043457176,0.25022987,1.0878679e-05,0.024112388,2.5087837e-14,0.00050759135,1.0,5.71227e-05,5.0741333e-10,6.079454e-05,0.12552378,3.2871458e-07,0.0011287912,0.012974612,0.3926506,0.4895021,1.0991031e-06,0.18672825,0.9987877,3.7059422e-07,0.9815239,0.9998508,7.3121446e-11,2.8607168e-15,0.0003549595,1.0,0.98460495,0.93833435,9.2323216e-07,0.9999683,3.819803e-11,0.7510531,1.6854656e-05,0.9829702,2.645766e-07,2.3123218e-14,0.0016333073,8.572089e-12,0.0065603843,1.5707197e-08,1.5836526e-06,0.9983341,0.9994644,0.0006508635,5.190581e-08,0.00031269086,0.99986404,1.8080339e-10,2.3002206e-08,9.491328e-05,0.00014961568,8.408164e-12
tom_paul-little_part_of_me.png,9.7224e-07,3.769223e-06,0.0001519211,0.044950116,0.999091,0.33289096,0.025002034,0.9999882,4.468841e-07,2.7531978e-08,0.0010844349,9.566065e-07,0.9999778,0.19625705,9.4054675e-09,0.17729944,4.021964e-06,1.4818212e-06,4.020076e-05,1.230072e-11,0.9576456,1.1387944e-07,2.1806521e-08,9.729201e-06,5.6725135e-06,0.0023982623,0.9998913,0.00011660088,7.155517e-06,0.99999905,0.18833287,0.19451486,0.002065236,0.4556507,1.02768155e-10,3.9540264e-06,2.1422388e-06,3.9420705e-05,5.3418864e-10,3.2315256e-13,1.0,0.004743728,6.562043e-11,0.0005773194,0.002403569,0.0019740728,0.43832463,9.654357e-06,0.008469796,2.2012772e-13,0.0002870665,1.0,0.0002491367,1.0680988e-09,5.111357e-05,0.039620485,1.0178009e-06,0.0027244615,0.010989441,0.33065164,0.4874479,1.9331883e-06,0.21654014,0.99878544,9.1554546e-07,0.99971557,0.99978787,5.058422e-10,3.0078428e-14,0.0004422955,1.0,0.88522166,0.97026306,3.49411e-06,0.99995255,1.2692314e-10,0.8798774,3.1796615e-05,0.94441307,3.5206966e-07,8.726227e-13,0.0009351901,1.8935036e-11,0.0033565522,1.3217253e-08,1.0651183e-06,0.99828845,0.9998249,0.00020526422,1.7042903e-07,0.0009228086,0.9997582,9.707359e-10,4.2865167e-08,0.00010508077,0.0006584563,5.08897e-11
bo_diddley-you_cant_judge_a_book_by_its_cover.png,1.3723782e-07,3.1459288e-07,3.8413265e-05,0.013251138,0.9988377,0.15689245,0.03223654,0.9999981,3.8864016e-07,5.011518e-09,0.00023192061,2.0950408e-07,0.9999938,0.081504956,2.5419766e-09,0.09696084,1.4244263e-06,4.1568742e-07,7.3872743e-06,1.2468736e-12,0.9262598,9.667775e-09,8.331506e-09,4.925542e-06,1.7868638e-06,0.0036704023,0.99998283,7.24777e-05,8.070399e-06,0.9999999,0.02145572,0.5840133,0.0009397423,0.49155736,1.8151589e-12,1.5687061e-07,3.7114148e-07,9.303431e-06,7.518623e-11,1.6611304e-14,1.0,0.009919586,2.2038905e-12,0.0010548152,0.0003884513,0.00018354136,0.6982607,1.4318288e-05,0.0045242836,1.0902017e-14,0.000114777664,1.0,0.0001100629,5.444622e-11,5.8789323e-05,0.37301627,1.798819e-07,0.0034240042,0.0014246905,0.4737634,0.64096004,1.9121676e-07,0.26331165,0.99861246,1.3055958e-07,0.99269193,0.99893934,6.215252e-11,8.692135e-16,0.00011529366,1.0,0.93296117,0.9640023,1.0052009e-06,0.9999323,1.7632675e-11,0.86076814,6.828879e-06,0.98713636,9.7941374e-08,1.36172456e-14,0.0027194521,6.6697586e-13,0.0006718419,1.1490503e-08,1.3494941e-06,0.99851185,0.999812,0.0008135228,3.725676e-08,0.0003626498,0.99997073,1.5175539e-10,8.2321305e-09,1.1797666e-05,0.00026406796,3.2626102e-12
violent_femmes-blister_in_the_sun.png,0.001408145,0.009452265,0.2429612,0.0738943,0.50339943,0.17904289,0.34394935,0.9907296,0.01332725,0.0100346515,0.32753178,0.0568701,0.9922972,0.15283774,0.0039444645,0.00047622086,0.00073561847,0.011058389,0.013127991,4.261832e-05,0.010570786,0.0067002573,0.00076282443,0.17136066,0.01366315,0.29380196,0.93085766,0.13672452,0.10500189,0.9761747,0.69290465,0.8234038,0.01781807,0.99274504,0.00078485004,0.022519544,0.012969644,0.001343965,0.011288262,9.291812e-05,0.98049605,0.8996948,0.00012837909,0.473722,0.11282041,0.02755746,0.3361832,0.033137638,0.002968322,0.0006765926,0.064318925,0.9994669,0.49924165,0.030479187,0.19911891,0.0191175,0.00052921433,0.31726462,0.009921494,0.074899055,0.9640808,0.023544041,0.09753226,0.7456194,0.022613453,0.5316882,0.2796727,0.00023739756,9.708427e-05,0.022119083,0.96579546,0.006644142,0.3975661,0.037415046,0.9820397,0.00023545703,0.5678431,0.09023689,0.1071838,0.015990505,0.0036492439,0.017303074,0.0017432615,0.008752966,0.11107938,0.013236338,0.17710853,0.9795157,0.7173838,0.024450975,0.55615157,0.6058552,0.021939743,0.010651132,0.45197624,0.8030936,0.00064439385
